action_id,constituent_id,action_number,category,action_date,summary,fundraiser_id,days_since
421,45,9,Site Visit,2024-04-09,Toured new building,1,773
422,45,10,Event Attendance,2023-12-05,Commencement ceremony,1,899
423,45,11,Phone Call,2023-11-19,Brief check-in,1,915
424,45,12,Proposal Submitted,2023-02-21,Presented $50K annual fund proposal,1,1186
425,45,13,Meeting,2023-01-09,Initial in-person meeting,1,1229
426,45,14,Site Visit,2022-11-30,Campus tour with family,1,1269
427,45,15,Site Visit,2022-11-18,Athletic facility tour,1,1281
428,45,16,Event Attendance,2022-07-01,Homecoming reception,1,1421
429,46,1,Meeting,2026-03-29,Met spouse for first time,1,54
430,46,2,Proposal Submitted,2025-10-23,Submitted $250K scholarship proposal,1,211
431,46,3,Event Attendance,2025-10-12,Alumni leadership weekend,1,222
432,46,4,Event Attendance,2025-04-22,President's dinner,1,395
433,46,5,Proposal Submitted,2024-07-18,Presented $50K annual fund proposal,1,673
434,46,6,Email,2023-11-04,Sent thank-you note,1,930
435,46,7,Site Visit,2023-06-27,Campus tour with family,1,1060
436,46,8,Proposal Submitted,2023-02-03,Presented $50K annual fund proposal,1,1204
437,46,9,Site Visit,2022-09-26,Lab walkthrough with faculty,1,1334
438,46,10,Phone Call,2022-08-07,Discussed pledge payment,1,1384
439,47,1,Phone Call,2026-01-18,Call re: event invitation,1,124
440,48,1,Email,2025-07-27,Sent impact report,1,299
441,48,2,Event Attendance,2025-07-24,President's dinner,1,302
442,48,3,Meeting,2024-10-02,Met at alumni event,1,597
443,48,4,Event Attendance,2024-08-27,Campaign kickoff event,1,633
444,48,5,Meeting,2024-08-22,Discussed naming opportunity,1,638
445,48,6,Email,2024-06-18,Shared news article of interest,1,703
446,48,7,Phone Call,2024-05-19,Left voicemail,1,733
447,48,8,Meeting,2023-12-11,Stewardship dinner,1,893
448,48,9,Phone Call,2023-10-03,Touched base on family news,1,962
449,48,10,Proposal Submitted,2023-07-06,Submitted pledge renewal proposal,1,1051
450,48,11,Site Visit,2023-05-09,Athletic facility tour,1,1109
451,48,12,Proposal Submitted,2023-02-11,Delivered $100K endowment proposal,1,1196
452,48,13,Event Attendance,2023-01-02,Advisory board meeting,1,1236
453,48,14,Event Attendance,2022-09-25,Regional club event,1,1335
454,49,1,Phone Call,2026-05-14,Touched base on family news,1,8
455,49,2,Event Attendance,2026-02-24,Alumni leadership weekend,1,87
456,49,3,Phone Call,2025-10-19,Touched base on family news,1,215
457,49,4,Proposal Submitted,2025-06-23,Delivered naming opportunity packet,1,333
458,49,5,Email,2025-02-26,Updated on campaign progress,1,450
459,49,6,Phone Call,2025-02-19,Confirmed meeting time,1,457
460,49,7,Phone Call,2024-07-17,Check-in call,1,674
461,49,8,Email,2023-11-03,Sent impact report,1,931
462,49,9,Meeting,2023-08-10,Stewardship dinner,1,1016
463,49,10,Meeting,2022-10-21,Follow-up meeting re: proposal,1,1309
464,49,11,Meeting,2022-07-02,Office visit,1,1420
465,50,1,Email,2026-03-22,Holiday greeting,1,61
466,50,2,Phone Call,2026-02-21,Call re: event invitation,1,90
467,50,3,Proposal Submitted,2025-04-18,Presented $500K naming proposal,1,399
468,50,4,Email,2025-04-11,Sent birthday greeting,1,406
469,50,5,Phone Call,2025-04-09,Discussed pledge payment,1,408
470,50,6,Phone Call,2024-05-14,Check-in call,1,738
471,50,7,Phone Call,2023-12-02,Call re: event invitation,1,902
472,50,8,Meeting,2023-02-07,Coffee meeting downtown,1,1200
473,50,9,Proposal Submitted,2022-11-06,Presented $500K naming proposal,1,1293
474,51,1,Proposal Submitted,2025-10-06,Presented $500K naming proposal,1,228
475,51,2,Event Attendance,2025-03-17,Commencement ceremony,1,431
476,51,3,Proposal Submitted,2025-01-15,Submitted $250K scholarship proposal,1,492
477,51,4,Meeting,2024-09-04,Office visit,1,625
478,51,5,Phone Call,2024-06-27,Left voicemail,1,694
479,51,6,Phone Call,2024-04-24,Called to share impact story,1,758
480,51,7,Site Visit,2024-04-19,Arts center opening,1,763
481,51,8,Email,2023-10-30,Sent thank-you note,1,935
482,51,9,Event Attendance,2022-09-18,Commencement ceremony,1,1342
483,52,1,Event Attendance,2026-02-16,Athletic event in donor suite,1,95
484,52,2,Phone Call,2026-02-01,Solicitation follow-up,1,110
485,52,3,Site Visit,2025-09-05,Visited endowed professorship,1,259
486,52,4,Proposal Submitted,2025-07-21,Presented $50K annual fund proposal,1,305
487,52,5,Meeting,2025-04-29,Office visit,1,388
488,52,6,Event Attendance,2025-01-06,Commencement ceremony,1,501
489,52,7,Proposal Submitted,2024-12-31,Delivered naming opportunity packet,1,507
490,52,8,Event Attendance,2024-10-25,Advisory board meeting,1,574
491,52,9,Site Visit,2024-09-26,Athletic facility tour,1,603
492,52,10,Site Visit,2024-07-19,Lab walkthrough with faculty,1,672
493,52,11,Email,2023-07-16,Sent thank-you note,1,1041
494,52,12,Event Attendance,2023-05-21,Athletic event in donor suite,1,1097
495,52,13,Proposal Submitted,2023-02-04,Submitted $1M capital campaign proposal,1,1203
496,52,14,Site Visit,2022-12-07,Met scholarship recipient,1,1262
497,52,15,Event Attendance,2022-11-09,Commencement ceremony,1,1290
498,53,1,Email,2026-03-08,Proposal follow-up email,1,75
499,53,2,Event Attendance,2025-07-04,Homecoming reception,1,322
500,53,3,Phone Call,2025-04-01,Solicitation follow-up,1,416
501,53,4,Email,2025-03-23,Forwarded dean's letter,1,425
502,53,5,Event Attendance,2025-02-28,Advisory board meeting,1,448
503,53,6,Phone Call,2025-02-26,Brief check-in,1,450
504,53,7,Meeting,2025-01-26,Initial in-person meeting,1,481
505,53,8,Event Attendance,2024-09-02,Advisory board meeting,1,627
506,53,9,Site Visit,2024-04-09,Campus tour with family,1,773
507,53,10,Site Visit,2024-03-02,Campus tour with family,1,811
508,53,11,Site Visit,2024-01-02,Met scholarship recipient,1,871
509,53,12,Site Visit,2023-11-08,Met scholarship recipient,1,926
510,53,13,Email,2023-03-08,Updated on campaign progress,1,1171
511,53,14,Meeting,2023-02-11,Office visit,1,1196
512,53,15,Site Visit,2022-09-29,Lab walkthrough with faculty,1,1331
513,54,1,Email,2025-12-17,Sent birthday greeting,1,156
514,54,2,Event Attendance,2025-12-04,Campaign kickoff event,1,169
515,54,3,Proposal Submitted,2024-05-16,Submitted $250K scholarship proposal,1,736
516,54,4,Email,2022-10-08,Shared news article of interest,1,1322
517,55,1,Email,2026-03-04,Shared news article of interest,1,79
518,55,2,Proposal Submitted,2025-12-26,Delivered $100K endowment proposal,1,147
519,55,3,Email,2025-09-21,Proposal follow-up email,1,243
520,55,4,Proposal Submitted,2025-04-06,Delivered naming opportunity packet,1,411
521,55,5,Proposal Submitted,2024-05-14,Delivered naming opportunity packet,1,738
522,55,6,Email,2023-04-29,Shared news article of interest,1,1119
523,56,1,Event Attendance,2026-05-04,President's dinner,1,18
524,56,2,Site Visit,2026-04-27,Lab walkthrough with faculty,1,25
525,56,3,Phone Call,2025-08-12,Left voicemail,1,283
526,56,4,Site Visit,2024-12-03,Lab walkthrough with faculty,1,535
527,56,5,Event Attendance,2024-10-21,Campaign kickoff event,1,578
528,56,6,Site Visit,2024-09-15,Arts center opening,1,614
529,56,7,Site Visit,2024-06-11,Met scholarship recipient,1,710
530,56,8,Meeting,2024-02-14,Stewardship dinner,1,828
531,56,9,Phone Call,2024-02-11,Confirmed meeting time,1,831
532,56,10,Proposal Submitted,2023-09-28,Submitted $1M capital campaign proposal,1,967
533,56,11,Phone Call,2023-05-05,Touched base on family news,1,1113
534,56,12,Site Visit,2023-02-19,Visited endowed professorship,1,1188
535,56,13,Event Attendance,2022-09-20,Attended gala,1,1340
536,56,14,Email,2022-09-17,Holiday greeting,1,1343
537,57,1,Email,2026-05-02,Sent thank-you note,1,20
538,57,2,Event Attendance,2025-09-01,Attended gala,1,263
539,57,3,Event Attendance,2025-02-14,Attended gala,1,462
540,57,4,Phone Call,2024-09-03,Discussed pledge payment,1,626
541,57,5,Email,2024-06-25,Annual fund solicitation,1,696
542,57,6,Proposal Submitted,2024-05-25,Delivered naming opportunity packet,1,727
543,57,7,Event Attendance,2024-02-15,Commencement ceremony,1,827
544,57,8,Site Visit,2024-01-14,Lab walkthrough with faculty,1,859
545,57,9,Site Visit,2024-01-01,Toured new building,1,872
546,57,10,Event Attendance,2023-08-02,Commencement ceremony,1,1024
547,57,11,Phone Call,2023-05-16,Touched base on family news,1,1102
548,57,12,Meeting,2022-09-10,Stewardship dinner,1,1350
549,57,13,Event Attendance,2022-07-17,Athletic event in donor suite,1,1405
550,57,14,Proposal Submitted,2022-07-07,Delivered $100K endowment proposal,1,1415
551,58,1,Meeting,2026-03-17,Office visit,1,66
552,58,2,Phone Call,2025-10-20,Solicitation follow-up,1,214
553,58,3,Site Visit,2025-06-04,Met scholarship recipient,1,352
554,58,4,Phone Call,2025-05-23,Left voicemail,1,364
555,58,5,Email,2023-08-25,Sent birthday greeting,1,1001
556,58,6,Meeting,2023-04-15,Initial in-person meeting,1,1133
557,58,7,Meeting,2023-01-02,Stewardship dinner,1,1236
558,58,8,Event Attendance,2022-08-08,Attended gala,1,1383
559,58,9,Phone Call,2022-07-10,Introduced new initiative,1,1412
560,59,1,Phone Call,2026-01-01,Discussed pledge payment,1,141
561,59,2,Phone Call,2025-10-07,Call re: event invitation,1,227
562,59,3,Site Visit,2025-08-30,Visited endowed professorship,1,265
563,59,4,Proposal Submitted,2025-07-04,Submitted pledge renewal proposal,1,322
564,59,5,Site Visit,2024-03-16,Lab walkthrough with faculty,1,797
565,59,6,Event Attendance,2024-03-12,Regional club event,1,801
566,59,7,Event Attendance,2024-01-16,Alumni leadership weekend,1,857
567,59,8,Event Attendance,2023-09-15,Athletic event in donor suite,1,980
568,59,9,Email,2023-05-19,Shared news article of interest,1,1099
569,60,1,Event Attendance,2026-01-10,Athletic event in donor suite,1,132
570,60,2,Site Visit,2025-08-02,Campus tour with family,1,293
571,60,3,Event Attendance,2025-01-01,Attended gala,1,506
572,60,4,Proposal Submitted,2024-07-17,Submitted $250K scholarship proposal,1,674
573,60,5,Email,2024-02-24,Forwarded dean's letter,1,818
574,60,6,Email,2023-11-21,Proposal follow-up email,1,913
575,60,7,Site Visit,2023-06-10,Athletic facility tour,1,1077
576,60,8,Phone Call,2022-12-30,Confirmed meeting time,1,1239
577,61,1,Phone Call,2025-05-19,Brief check-in,1,368
578,61,2,Meeting,2024-03-25,Discussed naming opportunity,1,788
579,61,3,Proposal Submitted,2023-12-19,Submitted $250K scholarship proposal,1,885
580,61,4,Phone Call,2023-10-27,Discussed pledge payment,1,938
581,61,5,Email,2022-12-03,Sent birthday greeting,1,1266
582,61,6,Email,2022-09-10,Event invitation,1,1350
583,62,1,Email,2025-12-16,Updated on campaign progress,1,157
584,62,2,Site Visit,2025-10-18,Lab walkthrough with faculty,1,216
585,62,3,Email,2025-09-15,Shared news article of interest,1,249
586,62,4,Event Attendance,2024-04-26,Attended gala,1,756
587,62,5,Site Visit,2024-01-30,Toured new building,1,843
588,62,6,Meeting,2023-08-15,Campus visit scheduled,1,1011
589,62,7,Proposal Submitted,2023-07-23,Submitted pledge renewal proposal,1,1034
590,62,8,Proposal Submitted,2023-04-15,Submitted $1M capital campaign proposal,1,1133
591,63,1,Proposal Submitted,2026-04-30,Submitted pledge renewal proposal,1,22
592,63,2,Site Visit,2026-03-05,Campus tour with family,1,78
593,63,3,Site Visit,2025-09-29,Toured new building,1,235
594,63,4,Meeting,2025-08-15,Follow-up meeting re: proposal,1,280
595,63,5,Proposal Submitted,2025-04-18,Presented $500K naming proposal,1,399
596,63,6,Proposal Submitted,2024-12-24,Submitted $1M capital campaign proposal,1,514
597,63,7,Phone Call,2024-07-21,Touched base on family news,1,670
598,63,8,Email,2024-06-17,Holiday greeting,1,704
599,63,9,Phone Call,2024-02-29,Check-in call,1,813
600,63,10,Event Attendance,2024-02-24,Homecoming reception,1,818
601,63,11,Phone Call,2022-05-30,Call re: event invitation,1,1453
602,64,1,Proposal Submitted,2026-04-29,Delivered $100K endowment proposal,1,23
603,64,2,Phone Call,2025-12-14,Touched base on family news,1,159
604,64,3,Email,2025-06-11,Holiday greeting,1,345
605,64,4,Phone Call,2024-03-12,Check-in call,1,801
606,64,5,Proposal Submitted,2023-05-23,Presented $50K annual fund proposal,1,1095
607,64,6,Phone Call,2022-08-15,Touched base on family news,1,1376
608,65,1,Meeting,2023-06-16,Discussed naming opportunity,1,1071
609,65,2,Proposal Submitted,2022-10-29,Delivered $100K endowment proposal,1,1301
610,65,3,Site Visit,2022-10-17,Toured new building,1,1313
611,65,4,Event Attendance,2022-09-08,Attended gala,1,1352
612,65,5,Meeting,2022-09-03,Discussed naming opportunity,1,1357
613,66,1,Phone Call,2024-12-26,Left voicemail,1,512
614,66,2,Meeting,2024-04-14,Coffee meeting downtown,1,768
615,67,1,Proposal Submitted,2026-04-22,Presented $500K naming proposal,1,30
616,67,2,Meeting,2026-03-25,Discussed naming opportunity,1,58
617,67,3,Event Attendance,2026-01-12,Homecoming reception,1,130
618,67,4,Email,2025-11-05,Sent thank-you note,1,198
619,67,5,Event Attendance,2025-06-12,Alumni leadership weekend,1,344
620,67,6,Event Attendance,2025-04-23,Alumni leadership weekend,1,394
621,67,7,Event Attendance,2025-02-24,Commencement ceremony,1,452
622,67,8,Site Visit,2024-06-30,Toured new building,1,691
623,67,9,Phone Call,2022-08-30,Left voicemail,1,1361
624,67,10,Meeting,2022-08-20,Stewardship dinner,1,1371
625,67,11,Email,2022-07-29,Holiday greeting,1,1393
626,68,1,Phone Call,2026-04-27,Touched base on family news,1,25
627,68,2,Phone Call,2024-08-12,Solicitation follow-up,1,648
628,68,3,Proposal Submitted,2024-03-15,Delivered naming opportunity packet,1,798
629,68,4,Email,2024-02-18,Annual fund solicitation,1,824
630,68,5,Email,2022-09-20,Sent impact report,1,1340
631,69,1,Proposal Submitted,2025-10-25,Presented $50K annual fund proposal,1,209
632,69,2,Event Attendance,2025-02-28,President's dinner,1,448
633,69,3,Email,2024-09-11,Event invitation,1,618
634,69,4,Event Attendance,2024-01-31,Advisory board meeting,1,842
635,69,5,Proposal Submitted,2023-08-02,Submitted pledge renewal proposal,1,1024
636,69,6,Site Visit,2023-01-11,Arts center opening,1,1227
637,70,1,Proposal Submitted,2025-05-27,Delivered $100K endowment proposal,1,360
638,70,2,Proposal Submitted,2024-07-10,Submitted $1M capital campaign proposal,1,681
639,70,3,Meeting,2022-10-28,Stewardship dinner,1,1302
640,71,1,Proposal Submitted,2024-03-29,Submitted pledge renewal proposal,1,784
641,71,2,Phone Call,2023-11-14,Called to share impact story,1,920
642,71,3,Event Attendance,2023-07-10,Attended gala,1,1047
643,71,4,Phone Call,2023-02-08,Check-in call,1,1199
644,71,5,Event Attendance,2022-12-22,Homecoming reception,1,1247
645,72,1,Meeting,2025-01-22,Coffee meeting downtown,1,485
646,72,2,Phone Call,2025-01-08,Introduced new initiative,1,499
647,72,3,Site Visit,2023-12-26,Met scholarship recipient,1,878
648,72,4,Phone Call,2022-11-29,Discussed pledge payment,1,1270
649,73,1,Meeting,2026-03-05,Follow-up meeting re: proposal,1,78
650,73,2,Site Visit,2025-08-20,Arts center opening,1,275
651,73,3,Email,2025-03-29,Sent impact report,1,419
652,73,4,Phone Call,2025-01-19,Introduced new initiative,1,488
653,73,5,Email,2024-10-29,Shared news article of interest,1,570
654,73,6,Phone Call,2024-08-09,Called to share impact story,1,651
655,73,7,Meeting,2024-07-17,Campus visit scheduled,1,674
656,73,8,Phone Call,2023-11-25,Left voicemail,1,909
657,73,9,Event Attendance,2023-01-13,Commencement ceremony,1,1225
658,73,10,Event Attendance,2022-10-15,Advisory board meeting,1,1315
659,73,11,Phone Call,2022-10-11,Touched base on family news,1,1319
660,74,1,Site Visit,2026-05-09,Arts center opening,1,13
661,74,2,Site Visit,2026-02-04,Met scholarship recipient,1,107
662,74,3,Phone Call,2026-01-09,Left voicemail,1,133
663,74,4,Phone Call,2025-12-29,Confirmed meeting time,1,144
664,74,5,Phone Call,2025-12-12,Brief check-in,1,161
665,74,6,Phone Call,2025-11-15,Call re: event invitation,1,188
666,74,7,Email,2025-09-06,Annual fund solicitation,1,258
667,74,8,Site Visit,2025-08-05,Arts center opening,1,290
668,74,9,Phone Call,2025-05-31,Call re: event invitation,1,356
669,74,10,Site Visit,2025-04-22,Toured new building,1,395
670,74,11,Email,2025-03-29,Updated on campaign progress,1,419
671,74,12,Site Visit,2025-03-29,Lab walkthrough with faculty,1,419
672,74,13,Site Visit,2025-01-23,Campus tour with family,1,484
673,74,14,Site Visit,2023-08-19,Athletic facility tour,1,1007
674,74,15,Event Attendance,2023-07-17,Commencement ceremony,1,1040
675,74,16,Phone Call,2023-04-23,Touched base on family news,1,1125
676,74,17,Meeting,2023-01-24,Discussed naming opportunity,1,1214
677,74,18,Site Visit,2022-10-30,Visited endowed professorship,1,1300
678,75,1,Event Attendance,2025-07-13,President's dinner,1,313
679,75,2,Email,2024-09-14,Updated on campaign progress,1,615
680,75,3,Site Visit,2023-05-17,Met scholarship recipient,1,1101
681,75,4,Site Visit,2023-01-19,Met scholarship recipient,1,1219
682,76,1,Phone Call,2025-12-25,Touched base on family news,1,148
683,76,2,Phone Call,2024-07-08,Discussed pledge payment,1,683
684,76,3,Phone Call,2023-09-10,Check-in call,1,985
685,76,4,Meeting,2023-03-27,Follow-up meeting re: proposal,1,1152
686,76,5,Proposal Submitted,2022-12-27,Submitted pledge renewal proposal,1,1242
687,77,1,Meeting,2026-03-03,Discussed naming opportunity,1,80
688,77,2,Event Attendance,2025-12-27,President's dinner,1,146
689,77,3,Phone Call,2024-08-29,Confirmed meeting time,1,631
690,77,4,Email,2024-04-17,Sent thank-you note,1,765
691,77,5,Event Attendance,2024-03-26,Athletic event in donor suite,1,787
692,77,6,Proposal Submitted,2024-03-04,Submitted pledge renewal proposal,1,809
693,77,7,Email,2024-02-13,Sent impact report,1,829
694,77,8,Proposal Submitted,2024-02-04,Submitted $1M capital campaign proposal,1,838
695,77,9,Site Visit,2024-01-21,Arts center opening,1,852
696,77,10,Phone Call,2023-08-23,Left voicemail,1,1003
697,77,11,Site Visit,2023-08-19,Toured new building,1,1007
698,77,12,Email,2023-02-02,Sent impact report,1,1205
